0.116591307,0.118283778,0.116632313,0.121184071,0.109599366,0.133557964,0.117241782,0.11877338,0.121966233,0.130505992,0.12472828,0.123677982,0.117387351,0.118276885,0.126013196,0.126110486,0.135125652,0.130036703,0.125248341,0.125969512,0.130980501,0.122666035,0.113151666,0.120208029,0.105778352,0.123142307,0.114967359,0.118798563,0.115991939,0.118551223,0.115400993,0.115201149,0.118112145,0.1104896,0.117099355,0.130687725,0.131550323,0.118663659,0.13515742,0.112854604,0.130554182,0.113656714,0.135460238,0.135259784,0.128962604,0.126975708,0.131607452,0.112354556,0.113081456,0.118523521,0.112470366,0.112618463,0.105485085,0.119492842,0.102239545,0.101557411,0.109499186,0.102739497,0.10550976,0.11075801,0.116007123,0.091060154,0.093121891,0.092877717,0.106411679,0.114984034,0.083040013,0.086578523,0.069151489,0.085097479,0.079424723,0.075814771,0.07812074,0.077884376,0.077300004,0.078338013,0.074041936,0.079902757,0.071868251,0.072800138,0.06963265,0.076328314,0.073002718,0.065668875,0.061080066,0.068048134,0.07600425,0.064823171,0.062756048,0.060075756,0.046145294,0.05715782,0.057674818,0.035385896,0.035893495,0.033625533,0.032661499,0.03204819,0.02798238,0.02833347,0.028745137,0.025835067,0.026126905,0.025945471,0.025232475,0.024198466,0.02319301,0.022718785,0.022966902,0.021973039,0.020747189,0.020592931,0.019139388,0.018155459,0.018356164,0.01649983,0.017573472,0.015852893,0.01505762,0.016448258,0.014863134,0.011930371,0.01352551,0.01170156,0.012491147,0.010822009,0.010421386,0.009627065,0.008275133,0.009020208,0.008936352,0.007674979,0.007217858,0.006834886,0.007034478,0.006828783,0.005509555,0.005688317,0.005374412,0.005475217,0.005920703,0.005490237,0.004522762,0.004804671,0.004144816,0.004954397,0.005240988,0.004057914,0.004722129,0.004131104,0.004770264,0.003863104,0.004319338,0.003969578,0.003188808,0.00339227,0.003370844,0.002899952,0.003125388,0.00351513,0.002786077,0.003260294,0.002552608,0.002479495,0.002482493,0.002249492,0.002145063,0.00212628,0.001976469,0.001808668,0.001819998,0.001761379,0.001636096,0.00159604,0.00158685,0.001511601,0.001436703,0.001425775,0.001367829,0.001282802,0.001246898,0.001214112,0.001139194,0.001086434,0.001062237,0.001016818,0.000963894,0.000938721,0.000910819,0.000865725,0.0008353,0.000814397,0.000778294,0.00074236,0.00072057,0.000693898
0.065697243,0.063092214,0.065711182,0.069446323,0.063071242,0.070195483,0.064506808,0.072617342,0.081306766,0.07185312,0.066330959,0.062164449,0.058290054,0.062663097,0.067823218,0.058611218,0.068893751,0.064329251,0.063713158,0.061440695,0.065007072,0.057861844,0.053097983,0.064004114,0.050915644,0.060674949,0.048512257,0.058265987,0.0557394,0.054886619,0.052097132,0.047981821,0.055048785,0.046425827,0.053071322,0.059815739,0.056264158,0.052474972,0.063410145,0.045615042,0.054493929,0.046072598,0.05158728,0.051712344,0.047539361,0.046482904,0.050868079,0.03993204,0.038987816,0.046101857,0.041739187,0.037222661,0.041646657,0.046031874,0.036513249,0.037792749,0.037338607,0.03733983,0.035998427,0.036276383,0.048567406,0.033049736,0.037687039,0.039930966,0.035878493,0.027004392,0.027246501,0.037751184,0.023603718,0.033383739,0.026015246,0.021721254,0.023545052,0.023917966,0.023956661,0.020976576,0.020263799,0.021958707,0.014489474,0.017105398,0.012920998,0.015831554,0.013760377,0.012693915,0.007569968,0.011372249,0.011877852,0.007064229,0.007252431,0.005650626,0.004661886,0.004648036,0.004989113,0.003562802,0.003315143,0.002568796,0.003203053,0.002342219,0.00256246,0.001802906,0.002033674,0.001735378,0.001380739,0.001468346,0.001923991,0.001315719,0.001595395,0.001880362,0.001616883,0.001506733,0.00144011,0.001383648,0.00123402,0.001286145,0.001302273,0.001285864,0.001035647,0.000985814,0.001114482,0.001137762,0.001259806,0.001018971,0.000796056,0.00097382,0.000841439,0.000847085,0.000719233,0.000578977,0.000550652,0.000688102,0.000736825,0.000764855,0.000592436,0.000313077,0.000658782,0.000378836,0.000802697,0.000602735,0.000495379,0.000437945,0.000322825,0.000267447,0.000346735,0.000314246,0.000316874,0.000289929,0.000302755,0.000427899,0.000392665,0.000276828,0.000542983,0.000531784,0.000522096,0.000218301,0.000175368,0.000240216,0.000313518,0.000310956,0.00024086,0.00010596,0.000215692,0.000293484,0.000193322,0.000187909,0.000188131,0.000170856,0.000163101,0.000161705,0.000150562,0.000138058,0.000138903,0.000134529,0.00012517,0.000122175,0.000121487,0.000115854,0.000110241,0.000109422,0.000105074,9.87E-05,9.60E-05,9.35E-05,8.79E-05,8.39E-05,8.21E-05,7.86E-05,7.46E-05,7.27E-05,7.06E-05,6.72E-05,6.49E-05,6.33E-05,6.06E-05,5.78E-05,5.62E-05,5.41E-05
0.036926856,0.036318594,0.03517789,0.03579996,0.036782844,0.035830282,0.032751096,0.039939843,0.0493699,0.041245026,0.032520491,0.032291618,0.03034968,0.032769617,0.037512672,0.033007009,0.034381538,0.033555324,0.032364206,0.037990357,0.034471037,0.028704984,0.02600109,0.030457349,0.026085876,0.029292413,0.024089989,0.027209023,0.028232596,0.026869569,0.022946687,0.023077614,0.025794529,0.021057104,0.023581443,0.025401011,0.023347404,0.024558538,0.028554041,0.019501355,0.024036147,0.019432512,0.020837261,0.02145241,0.020107333,0.018862577,0.019880122,0.017796829,0.017185233,0.018208119,0.017399858,0.016279286,0.018742179,0.019153432,0.017036106,0.016608802,0.014235604,0.015075656,0.014978543,0.014852079,0.018962125,0.014476965,0.015417015,0.018857536,0.017232336,0.010494807,0.010439689,0.019631354,0.009874421,0.012105949,0.009457796,0.009026809,0.008274948,0.009810807,0.008855474,0.008206513,0.008777526,0.007912122,0.006494903,0.007106203,0.005511577,0.00608037,0.005641809,0.004994835,0.003549661,0.006154294,0.005930011,0.003177132,0.003648259,0.003012485,0.003122852,0.00303056,0.002889054,0.001706405,0.001916439,0.001510398,0.001564911,0.001277897,0.001237783,0.001218813,0.000870417,0.000951124,0.000731192,0.001110867,0.000976186,0.000889185,0.000825342,0.000738416,0.000775002,0.000847799,0.000549352,0.000737059,0.000676454,0.000784134,0.000934912,0.000518141,0.000459664,0.000707731,0.000289673,0.000743697,0.000504293,0.00060318,0.000420345,0.000615205,0.000490557,0.000238294,0.000395935,0.000441494,0.000367377,0.000583726,0.000377602,0.000386928,0.000416547,0.000313932,0.000564653,0.00025025,0.000284042,0.00061109,0.000349073,0.000185773,0.000156637,0.000162043,0.000168107,0.000243292,0.00021004,0.000212273,0.000145693,0.000378973,0.00019357,3.91E-05,0.000118068,0.000232032,0.000151323,0.000185508,0.000326898,0.000280983,0.00010298,0.000104261,0.000206729,0.000102785,0.000105317,0.000107863,0.000111013,0.000108004,0.000108128,9.85E-05,9.42E-05,9.34E-05,8.72E-05,8.01E-05,8.06E-05,7.82E-05,7.29E-05,7.12E-05,7.08E-05,6.76E-05,6.45E-05,6.40E-05,6.15E-05,5.79E-05,5.64E-05,5.50E-05,5.18E-05,4.95E-05,4.85E-05,4.65E-05,4.42E-05,4.31E-05,4.19E-05,3.99E-05,3.86E-05,3.77E-05,3.61E-05,3.45E-05,3.36E-05,3.24E-05
0.024263909,0.022547851,0.021955911,0.024312144,0.02553809,0.025850342,0.021692332,0.025707643,0.035606942,0.031156014,0.02378617,0.021717524,0.021421652,0.02423909,0.027882465,0.024136953,0.022910023,0.021545755,0.021809947,0.02888206,0.02449762,0.019778487,0.016437129,0.020434344,0.01784642,0.019767816,0.015866553,0.017245801,0.019561759,0.01629445,0.017035952,0.013803457,0.015710854,0.013675137,0.015447969,0.015961002,0.014943645,0.014026848,0.016780938,0.014076445,0.013849328,0.011615128,0.012863545,0.012393784,0.011814299,0.01234361,0.012456381,0.010734569,0.010372966,0.011211729,0.010384559,0.009739934,0.011369162,0.011113065,0.010592535,0.009985463,0.008234555,0.009653345,0.009231871,0.009538009,0.010441902,0.008580358,0.010874823,0.014513648,0.010816992,0.006657247,0.005784515,0.009249017,0.006594118,0.007010224,0.005516794,0.005141074,0.004982767,0.005764583,0.00542182,0.004531219,0.005041669,0.005186352,0.004605785,0.004540729,0.003706781,0.003795829,0.003586387,0.003799882,0.002818708,0.004626156,0.004979803,0.003149646,0.002700107,0.002155871,0.002322725,0.002202195,0.002143718,0.001462984,0.001451867,0.001351585,0.00112918,0.001025619,0.000917884,0.000564016,0.000673328,0.000680528,0.000717026,0.000593014,0.000651579,0.000775486,0.000781939,0.000786782,0.000568436,0.000715936,0.000577515,0.000575859,0.000339916,0.000574645,0.000700066,0.000535822,0.00054118,0.000622593,0.000805668,0.000531658,0.000670891,0.000399111,0.000431742,0.000392334,0.000495594,0.000394906,0.000171895,0.000332873,0.000316671,0.000245761,0.000462877,0.000348294,0.000227162,0.000258444,0.000346686,0.000281827,0.000343906,0.000252932,0.000257404,0.000190159,0.000185989,0.000220126,0.00013016,0.000236251,0.000243915,7.03E-05,0.000106684,0.00018198,0.000188239,0.000269381,7.78E-05,0.000117663,0.00015411,0.000188452,0.00018511,0.000108923,0.000105457,0.000102824,6.93E-05,3.43E-05,3.41E-05,0.00017554,8.42E-05,8.18E-05,8.19E-05,7.42E-05,7.08E-05,7.02E-05,6.53E-05,5.97E-05,6.01E-05,5.82E-05,5.41E-05,5.28E-05,5.25E-05,5.00E-05,4.75E-05,4.72E-05,4.52E-05,4.25E-05,4.13E-05,4.02E-05,3.77E-05,3.60E-05,3.52E-05,3.37E-05,3.19E-05,3.11E-05,3.02E-05,2.87E-05,2.77E-05,2.70E-05,2.58E-05,2.46E-05,2.39E-05,2.30E-05
0.016957415,0.018999985,0.017284159,0.018525656,0.019174266,0.019237316,0.015489707,0.016914864,0.023865722,0.021772615,0.01800026,0.01764702,0.015574836,0.017988571,0.021540649,0.018440705,0.017058576,0.017777905,0.015830443,0.022467004,0.020854406,0.015257793,0.013826154,0.014492022,0.013269282,0.014515697,0.011501099,0.012347649,0.012630727,0.012778166,0.01207593,0.010389888,0.011822167,0.010034943,0.011108248,0.011706212,0.011293709,0.009987676,0.011048017,0.010392259,0.010187993,0.008603249,0.009594396,0.010227939,0.007682776,0.008278201,0.008404792,0.008579147,0.007942481,0.007427979,0.007481875,0.00692649,0.00773854,0.00756337,0.007409774,0.006792327,0.00666607,0.006801064,0.006882467,0.006908057,0.007301086,0.00630767,0.006185292,0.009756102,0.007499216,0.005077393,0.004647713,0.005454875,0.004630699,0.006097554,0.004227615,0.004191207,0.003355896,0.003718914,0.003867932,0.004163157,0.003724133,0.00372993,0.003862046,0.00428034,0.003447497,0.003205697,0.003086502,0.002958098,0.002297362,0.003579502,0.003756872,0.002831054,0.002060176,0.00200985,0.001887273,0.001364291,0.001273846,0.001185538,0.000706921,0.001070562,0.00080705,0.000870357,0.000614561,0.000645801,0.000496149,0.000411184,0.000488556,0.000528452,0.000691769,0.000491377,0.000549879,0.000561539,0.000726256,0.000506513,0.000568536,0.00043176,0.000516785,0.000385262,0.000513374,0.000570826,0.000424557,0.000429393,0.000323988,0.000332076,0.000339024,0.000398525,0.000479981,0.000289093,0.000394819,0.00018719,0.000199283,0.000242428,0.000366966,0.000412639,0.000154352,9.29E-05,0.00015871,0.00016305,0.00019431,9.44E-05,0.000281501,0.000125162,0.000316696,9.65E-05,0.000158326,0.000124365,0.000126458,9.81E-05,0.000135472,0.000139762,0.000176274,0.000213322,0.000144998,0.000149754,0.000305513,0.000116009,0.000156192,3.84E-05,3.76E-05,3.69E-05,0.000108905,7.03E-05,0.000136949,3.45E-05,0.000136537,0.000102304,6.78E-05,6.59E-05,6.60E-05,6.00E-05,5.73E-05,5.68E-05,5.30E-05,4.86E-05,4.89E-05,4.74E-05,4.41E-05,4.31E-05,4.29E-05,4.09E-05,3.89E-05,3.86E-05,3.71E-05,3.49E-05,3.40E-05,3.31E-05,3.11E-05,2.97E-05,2.91E-05,2.79E-05,2.65E-05,2.58E-05,2.51E-05,2.39E-05,2.31E-05,2.25E-05,2.16E-05,2.06E-05,2.00E-05,1.93E-05
0.012951412,0.014666449,0.013649888,0.014174919,0.015000176,0.014562593,0.01184378,0.012635318,0.017409125,0.015889405,0.013394273,0.014183526,0.012010103,0.013448275,0.016505072,0.01451959,0.013236203,0.013865435,0.01233513,0.016912222,0.016663318,0.011993123,0.011267616,0.011107714,0.010429599,0.011083508,0.009247234,0.009630536,0.009663126,0.009789336,0.009074406,0.008415786,0.009546681,0.007850209,0.008520255,0.00872731,0.008748027,0.007873374,0.008423146,0.007442532,0.007775173,0.00684912,0.007244169,0.00801053,0.005886873,0.006194351,0.006404771,0.006737577,0.006170524,0.005481207,0.005724745,0.0055925,0.0059292,0.0055937,0.005782511,0.005361246,0.005283995,0.005075329,0.005231956,0.005161599,0.005485868,0.00503658,0.004262647,0.007140028,0.005637318,0.004065014,0.003683666,0.003861912,0.003410591,0.005095588,0.003626975,0.003308912,0.00259286,0.002959458,0.002960417,0.003432457,0.003070825,0.002902648,0.003051906,0.003541416,0.002839013,0.002611468,0.002582925,0.002384229,0.002030917,0.002965833,0.002917995,0.002197503,0.001853804,0.001779796,0.001548804,0.001173131,0.001123747,0.001033042,0.000610246,0.000818674,0.000749582,0.000745158,0.000505218,0.000552601,0.000473515,0.000362915,0.000429498,0.000474436,0.000535178,0.000464369,0.000410666,0.000434577,0.000497332,0.000421314,0.000288424,0.000418779,0.000435863,0.000455897,0.000495012,0.000665922,0.00041778,0.000470599,0.000430927,0.000208425,0.000308972,0.000194158,0.000149757,0.000214098,0.000290579,0.000336212,0.00025156,0.000334091,0.000347017,0.000166992,0.000222657,0.000123902,0.000217723,0.000191339,0.000130785,0.000194021,0.000125614,0.000219051,0.000438185,9.49E-05,0.000128597,0.000602161,0.000249373,9.53E-05,0.000164171,0.000101951,0.000104998,0.000105556,0.000141826,0.000108429,0.000148948,0.000114075,7.71E-05,3.89E-05,7.67E-05,0.000112632,7.37E-05,0.000181146,9.87E-05,6.82E-05,3.44E-05,0.000170685,7.57E-05,7.39E-05,7.40E-05,6.81E-05,6.54E-05,6.49E-05,6.11E-05,5.67E-05,5.70E-05,5.54E-05,5.21E-05,5.10E-05,5.08E-05,4.87E-05,4.67E-05,4.64E-05,4.48E-05,4.24E-05,4.14E-05,4.05E-05,3.84E-05,3.69E-05,3.62E-05,3.49E-05,3.34E-05,3.26E-05,3.18E-05,3.05E-05,2.96E-05,2.90E-05,2.79E-05,2.68E-05,2.61E-05,2.53E-05
0.010145346,0.010764559,0.010481285,0.01092537,0.011969438,0.011266957,0.009635707,0.010138548,0.013221317,0.012618764,0.010294728,0.010868239,0.009920807,0.010370733,0.012528022,0.011710155,0.010721292,0.010459447,0.009977377,0.013560237,0.012163945,0.009836031,0.008926687,0.009349238,0.008430417,0.009056598,0.007790544,0.008140481,0.00823765,0.008043602,0.007134218,0.007154677,0.007918859,0.006768468,0.006836933,0.007019745,0.007121529,0.006591672,0.007094859,0.005947821,0.006028546,0.005738418,0.005981002,0.006118525,0.005219902,0.005306982,0.005618105,0.005329736,0.004933267,0.004828847,0.004586028,0.004965165,0.005059487,0.00456906,0.004841986,0.004680147,0.004381184,0.004143967,0.004182135,0.004232731,0.004501442,0.004227306,0.003715524,0.005771403,0.004500772,0.003528456,0.003106209,0.003013582,0.002937453,0.003602325,0.003273199,0.002960886,0.002433956,0.002674898,0.002493838,0.00274003,0.002713754,0.002575098,0.00241502,0.002835283,0.002288978,0.002160776,0.00221822,0.002101418,0.001849219,0.002506637,0.002416133,0.001681528,0.001774421,0.001554878,0.001278076,0.001151338,0.001142781,0.000975426,0.000704444,0.000672254,0.000674653,0.0006564,0.000538946,0.000394044,0.000484052,0.000375006,0.000436066,0.000387588,0.00036483,0.000498751,0.000344815,0.000395234,0.00025501,0.000250444,0.000424553,0.000335282,0.0004889,0.000395431,8.74E-05,0.000454034,0.000365926,0.000397084,0.00040505,0.000295153,0.0002552,0.000285772,0.000170211,0.000200443,0.000161297,0.000262797,0.000215302,0.000221333,0.000167538,0.000416877,0.000267621,6.38E-05,0.000124334,0.000187573,9.58E-05,9.78E-05,0.000129216,0.000157146,0.000156482,0.000156345,0.00015805,3.22E-05,0.000254356,0.000281131,0.00012719,0.000131715,0.000102225,0.000209999,3.51E-05,0.000105736,9.39E-05,0.00018523,0.000113379,3.83E-05,7.76E-05,3.83E-05,7.51E-05,3.68E-05,7.37E-05,6.99E-05,3.40E-05,3.44E-05,5.41E-05,5.26E-05,5.27E-05,4.81E-05,4.60E-05,4.56E-05,4.27E-05,3.93E-05,3.95E-05,3.83E-05,3.58E-05,3.50E-05,3.48E-05,3.33E-05,3.17E-05,3.15E-05,3.03E-05,2.86E-05,2.78E-05,2.71E-05,2.56E-05,2.45E-05,2.40E-05,2.30E-05,2.19E-05,2.14E-05,2.08E-05,1.98E-05,1.92E-05,1.87E-05,1.80E-05,1.72E-05,1.67E-05,1.62E-05
0.007909161,0.007615528,0.008093675,0.008115665,0.009427987,0.008638567,0.007779425,0.008207934,0.009837337,0.009975468,0.008148596,0.00808551,0.007904006,0.008087735,0.009268495,0.0092971,0.008706011,0.007924421,0.007982045,0.010893035,0.009099884,0.007647866,0.007024461,0.007830072,0.006823441,0.007354117,0.00661105,0.006782777,0.007058272,0.006713755,0.005870324,0.005841405,0.0065587,0.005826802,0.005541138,0.005652525,0.005878388,0.005469952,0.005965023,0.0048256,0.004854976,0.004666474,0.00493512,0.004725588,0.004532438,0.004567011,0.004969854,0.00421531,0.003940547,0.004288735,0.003758897,0.004281953,0.00441172,0.003839267,0.004055018,0.004011152,0.003639382,0.003439374,0.003367457,0.00353765,0.00380974,0.003541137,0.00319409,0.004735221,0.003669711,0.003091583,0.002692491,0.002418897,0.002548525,0.002473534,0.002466534,0.00264674,0.002609327,0.002506189,0.002086555,0.002181687,0.002300361,0.00229657,0.001978229,0.002272253,0.001865233,0.001785138,0.001882461,0.001869838,0.001661615,0.002056541,0.001982,0.001304867,0.00165674,0.001356854,0.00106586,0.001106952,0.00110259,0.000885353,0.000759638,0.000572971,0.000600852,0.000488809,0.000603707,0.000334724,0.000455088,0.000364888,0.000430565,0.000318562,0.000241213,0.000510645,0.00029917,0.000362746,0.000404752,0.000350067,0.000298151,0.000270261,0.000292852,0.000268504,0.000198882,0.000351158,0.000173365,8.63E-05,0.000353818,0.000292865,0.000250094,0.000232202,0.000214623,0.000121956,0.00015089,0.000242951,0.000176183,0.000185311,0.000158218,0.000167541,0.000208692,0.000100555,6.39E-05,6.24E-05,9.38E-05,6.37E-05,0.000162901,0.000193767,0.00015704,3.13E-05,3.13E-05,6.34E-05,0.000129039,0.000127289,0.000187711,3.19E-05,0.000132122,3.41E-05,6.97E-05,5.63E-05,7.00E-05,5.60E-05,3.68E-05,0.000187533,0.000114449,4.51E-05,4.01E-05,0.000112541,0.00014698,3.60E-05,3.48E-05,3.40E-05,4.15E-05,4.03E-05,4.04E-05,3.67E-05,3.51E-05,3.48E-05,3.24E-05,2.97E-05,2.99E-05,2.90E-05,2.70E-05,2.63E-05,2.62E-05,2.50E-05,2.38E-05,2.36E-05,2.27E-05,2.13E-05,2.07E-05,2.02E-05,1.90E-05,1.81E-05,1.78E-05,1.70E-05,1.62E-05,1.57E-05,1.53E-05,1.46E-05,1.41E-05,1.37E-05,1.31E-05,1.25E-05,1.22E-05,1.18E-05
0.006143305,0.005497936,0.006287379,0.006188786,0.007328442,0.006718545,0.006382502,0.006686805,0.007564588,0.00789973,0.006590849,0.006261038,0.006296568,0.006326884,0.007018037,0.007410131,0.007193879,0.006210295,0.006554567,0.008735266,0.006974492,0.00623842,0.005408076,0.006632174,0.005665064,0.006065202,0.005632432,0.00574366,0.006030244,0.005720101,0.00498471,0.005006702,0.005350232,0.005069812,0.00455709,0.004715101,0.004967519,0.004607197,0.005022848,0.004015503,0.004049438,0.003968126,0.004066938,0.003743636,0.004018317,0.003889533,0.004362972,0.003458308,0.003213176,0.003845448,0.003175549,0.003739465,0.003828859,0.003384271,0.003531062,0.003402105,0.003023937,0.002908651,0.002824853,0.003022972,0.003327833,0.003076022,0.002776446,0.003930912,0.003120954,0.002729183,0.002373714,0.002063516,0.002214785,0.001807481,0.00190771,0.002028171,0.002718791,0.002622003,0.001829678,0.001765172,0.001923417,0.002000086,0.001671409,0.001921475,0.001566814,0.001483239,0.001584181,0.001641694,0.001473497,0.001692165,0.001628219,0.001043274,0.001516247,0.001191652,0.000901454,0.001030851,0.001034612,0.000785849,0.000731293,0.000494496,0.000560193,0.000368729,0.000556875,0.000327903,0.000473346,0.000332154,0.000407057,0.00027332,0.000174171,0.000480848,0.000283833,0.000335139,0.000195186,9.59E-05,0.000258501,0.000346616,0.000181651,0.000249447,0.000292352,0.000133224,0.000264055,0.000282339,0.000194475,0.000243379,0.000270859,0.000181963,0.000255475,0.0002151,0.000122227,0.000126221,0.000162926,0.000177015,0.000185856,0.000190434,0.000201844,0.000174584,0.000168067,0.000224463,0.000187248,0.000124747,0.000159089,9.78E-05,0.000128918,0.000095709,6.25E-05,0.000125278,0.000127162,0.000129255,9.56E-05,3.14E-05,9.59E-05,9.90E-05,0.000169727,0.000138817,0.000104001,3.48E-05,7.10E-05,7.31E-05,7.47E-05,6.93E-05,0.000193723,0.000114822,6.31E-05,3.67E-05,5.81E-05,3.48E-05,5.85E-05,5.73E-05,5.73E-05,5.32E-05,5.13E-05,5.09E-05,4.82E-05,4.50E-05,4.52E-05,4.41E-05,4.17E-05,4.09E-05,4.07E-05,3.93E-05,3.78E-05,3.76E-05,3.64E-05,3.46E-05,3.39E-05,3.32E-05,3.16E-05,3.05E-05,3.00E-05,2.90E-05,2.79E-05,2.73E-05,2.67E-05,2.57E-05,2.50E-05,2.45E-05,2.37E-05,2.28E-05,2.23E-05,2.17E-05
0.004828507,0.004378946,0.005254116,0.005000167,0.006053049,0.005498125,0.005462742,0.005676112,0.00624424,0.006676573,0.005592653,0.005137072,0.005362295,0.005345409,0.005589216,0.006259566,0.006270116,0.005374544,0.005622343,0.007323725,0.005720763,0.005355232,0.004552884,0.005630057,0.004986348,0.005316078,0.004865565,0.005075903,0.005277148,0.005035625,0.004434713,0.004442848,0.004690721,0.004421433,0.003933722,0.004189498,0.004375132,0.004025296,0.004339697,0.003523453,0.003586036,0.003511355,0.003601964,0.003154577,0.003617763,0.003462543,0.00374571,0.003083658,0.002794415,0.003499123,0.002849854,0.003295221,0.003454098,0.003069621,0.003251661,0.002985726,0.002574356,0.002519836,0.002528999,0.002723079,0.003006838,0.002761436,0.002546479,0.003455849,0.002777112,0.002429638,0.002135923,0.001893787,0.001965693,0.001510695,0.00166848,0.001646698,0.002290252,0.002589802,0.001820498,0.001561475,0.001526688,0.001728826,0.001476093,0.001715597,0.001440226,0.00125416,0.001322117,0.001423968,0.001247459,0.001404157,0.001408458,0.000897089,0.001325206,0.001070049,0.000789193,0.000912958,0.000931332,0.000708054,0.000632479,0.000411652,0.000532246,0.000314743,0.000487719,0.000305876,0.000502663,0.000338809,0.000363882,0.000246841,0.00016587,0.000414122,0.000288891,0.000321464,0.00014809,0.000171956,0.000265476,0.000331357,0.000256171,0.000251503,0.000159519,0.000180646,0.000200341,0.000132236,0.000326176,0.000281002,0.000199364,0.000226009,0.000273112,0.000162889,0.000239639,0.000171686,0.000202971,0.000163506,0.000206948,0.000124106,0.000317672,6.74E-05,0.000104957,3.37E-05,0.000224604,3.11E-05,0.000124581,6.37E-05,0.0001955,6.42E-05,0.000125008,0.000156301,0.000125471,0.00025472,6.47E-05,3.19E-05,9.42E-05,6.39E-05,0.000197485,0.00016915,6.91E-05,6.90E-05,0.000103866,7.06E-05,7.26E-05,7.43E-05,3.80E-05,3.87E-05,3.82E-05,3.74E-05,4.60E-05,7.18E-05,4.79E-05,4.67E-05,4.68E-05,4.30E-05,4.14E-05,4.10E-05,3.86E-05,3.58E-05,3.60E-05,3.50E-05,3.29E-05,3.22E-05,3.21E-05,3.08E-05,2.95E-05,2.93E-05,2.83E-05,2.68E-05,2.62E-05,2.56E-05,2.42E-05,2.33E-05,2.28E-05,2.20E-05,2.10E-05,2.06E-05,2.01E-05,1.92E-05,1.86E-05,1.83E-05,1.76E-05,1.69E-05,1.65E-05,1.59E-05
