0.15029,0.18773,0.19262,0.16186,0.15911,0.15324,0.15205,0.1651,0.15988,0.15974,0.16907,0.18173,0.18492,0.19211,0.19305,0.20376,0.20497,0.21005,0.20942,0.21341,0.2052,0.19521,0.19277,0.19208,0.18379,0.18434,0.17499,0.15302,0.16491,0.14604,0.14271,0.13814,0.13142,0.13428,0.14293,0.14073,0.13787,0.12991,0.13117,0.12999,0.1311,0.12501,0.12251,0.12409,0.11538,0.11955,0.12083,0.11408,0.10759,0.10471,0.0993,0.09393,0.09445,0.08919,0.08353,0.08294,0.0783,0.07803,0.07535,0.08246,0.07978,0.08242,0.0843,0.08869,0.08958,0.08586,0.08598,0.08434,0.07755,0.07953,0.07438,0.07257,0.101534853,0.101827884,0.100663215,0.099868898,0.100651853,0.100080981,0.099484703,0.099252105,0.099040697,0.098104751,0.097388123,0.097188848,0.096532687,0.095680674,0.095125043,0.094714272,0.094017207,0.093378947,0.092973831,0.092452305,0.091815126,0.09131535,0.090895094,0.090339592,0.08977589,0.089318956,0.088833568,0.088277831,0.087770404,0.087307645,0.086791515,0.086263023,0.085786139,0.085308634
0.14514,0.18833,0.19141,0.159,0.15651,0.14915,0.14879,0.14268,0.15804,0.15556,0.1623,0.16508,0.1744,0.17621,0.17952,0.18344,0.19084,0.19642,0.19033,0.19144,0.1897,0.17875,0.1836,0.17374,0.16682,0.16881,0.16714,0.14793,0.13678,0.14232,0.13254,0.13123,0.12455,0.12864,0.139,0.14096,0.13165,0.12808,0.12072,0.12562,0.12679,0.123,0.12205,0.12441,0.11719,0.12328,0.12084,0.11793,0.1128,0.1093,0.10549,0.10465,0.09749,0.09473,0.08979,0.08591,0.08714,0.08301,0.085,0.0871,0.08896,0.08611,0.09465,0.09466,0.0962,0.09188,0.0874,0.09226,0.08665,0.08822,0.08446,0.08025,0.104602562,0.10485816,0.103841602,0.103147266,0.103831676,0.103332736,0.102811126,0.102607524,0.102422409,0.101602133,0.10097326,0.100798262,0.100221649,0.099472031,0.098982625,0.098620532,0.098005521,0.09744178,0.097083656,0.096622274,0.096058035,0.095615051,0.095242263,0.094749099,0.09424818,0.093841786,0.093409734,0.09291462,0.092462129,0.092049121,0.091588084,0.091115569,0.090688815,0.090261141
0.14096,0.18509,0.1874,0.15526,0.15145,0.14107,0.14117,0.14586,0.14501,0.15201,0.15264,0.16053,0.16734,0.17057,0.17213,0.17601,0.17291,0.18562,0.18228,0.18234,0.18067,0.17248,0.17161,0.16725,0.15958,0.15062,0.15196,0.13555,0.12711,0.11515,0.12239,0.11556,0.11132,0.11812,0.12977,0.12557,0.12732,0.11701,0.11579,0.1168,0.12118,0.11643,0.11781,0.11701,0.11297,0.11793,0.11738,0.11802,0.11353,0.11168,0.10488,0.10539,0.10526,0.10116,0.09901,0.09121,0.09155,0.08845,0.09391,0.09533,0.09315,0.09662,0.10075,0.10564,0.09994,0.10268,0.09605,0.09756,0.09243,0.09527,0.09503,0.09115,0.104538685,0.104775268,0.103834082,0.103190836,0.103824888,0.103362691,0.102879316,0.10269059,0.102518975,0.101758249,0.101174723,0.101012296,0.100476957,0.099780658,0.099325854,0.098989254,0.098417336,0.097892862,0.097559567,0.097130039,0.096604549,0.096191827,0.095844397,0.095384626,0.094917443,0.094538285,0.094135055,0.093672802,0.093250183,0.092864308,0.092433408,0.091991615,0.091592462,0.09119231
0.13876,0.17923,0.18183,0.15153,0.14489,0.13837,0.13689,0.13159,0.13668,0.13706,0.14593,0.14396,0.14934,0.1539,0.1579,0.1628,0.1612,0.16627,0.16314,0.16435,0.15985,0.14771,0.14531,0.14641,0.14181,0.12839,0.13215,0.11478,0.11013,0.09982,0.09431,0.10511,0.09766,0.10479,0.11452,0.11175,0.11402,0.10729,0.10447,0.10812,0.10673,0.10938,0.11018,0.10998,0.10574,0.11019,0.11387,0.11452,0.1101,0.11016,0.10473,0.10239,0.10671,0.10283,0.09806,0.09625,0.09318,0.09244,0.09531,0.097,0.09781,0.10155,0.10135,0.1068,0.10345,0.1053,0.10258,0.10419,0.10048,0.10132,0.09786,0.09644,0.100900098,0.101104657,0.100290584,0.099733771,0.100282628,0.099882569,0.09946398,0.099300494,0.099151803,0.098492378,0.097986211,0.097845263,0.097380548,0.096775722,0.096380429,0.096087752,0.095590225,0.095133706,0.094843464,0.094469267,0.094011235,0.093651314,0.093348206,0.092946913,0.092538945,0.092207691,0.091855255,0.091451037,0.091081296,0.090743549,0.09036622,0.089979162,0.089629295,0.089278393
0.12919,0.16354,0.16758,0.14112,0.13093,0.137,0.12745,0.12423,0.12819,0.12919,0.12747,0.13522,0.13797,0.14015,0.14264,0.14955,0.1477,0.14378,0.14801,0.14955,0.13952,0.1336,0.12975,0.12798,0.1252,0.11867,0.11518,0.10372,0.0965,0.08801,0.08364,0.08038,0.09013,0.08967,0.09555,0.09805,0.09715,0.09318,0.0959,0.09225,0.09524,0.09733,0.09931,0.09821,0.09556,0.10015,0.10277,0.10324,0.10265,0.10381,0.10201,0.10226,0.10226,0.10127,0.0986,0.09843,0.09657,0.09575,0.09547,0.09898,0.09996,0.10368,0.10374,0.10745,0.10554,0.1073,0.10902,0.10836,0.10082,0.10126,0.09782,0.10114,0.094912373,0.095095067,0.094367898,0.093870355,0.09436079,0.094003328,0.093629231,0.0934831,0.093350184,0.092760595,0.092307897,0.092181817,0.091766059,0.0912248,0.09087096,0.090608928,0.090163401,0.089754495,0.089494471,0.089159175,0.088748667,0.08842602,0.088154254,0.087794386,0.087428453,0.087131268,0.086815022,0.086452235,0.086120321,0.085817067,0.085478207,0.085130536,0.084816206,0.084500884
0.11412,0.14277,0.14679,0.12459,0.11381,0.10372,0.11575,0.11391,0.10823,0.10985,0.11021,0.1124,0.11969,0.11655,0.11816,0.12246,0.12691,0.12839,0.12485,0.12514,0.1216,0.11111,0.10896,0.10719,0.10047,0.09917,0.09627,0.0838,0.07565,0.07247,0.07137,0.06739,0.06438,0.07421,0.07433,0.08218,0.08229,0.07706,0.07694,0.07973,0.0791,0.08252,0.08423,0.08333,0.0831,0.08879,0.0916,0.09654,0.09261,0.0951,0.09331,0.09367,0.09241,0.09274,0.09523,0.09129,0.09099,0.09478,0.09618,0.09739,0.10197,0.10521,0.10617,0.10999,0.1088,0.10981,0.10803,0.10743,0.10575,0.10763,0.10759,0.10455,0.085940974,0.086086276,0.085507738,0.085111579,0.08550208,0.085217481,0.084919497,0.084803058,0.084697129,0.084227032,0.083865835,0.083765201,0.083433233,0.083000782,0.082717905,0.082508338,0.082151847,0.081824469,0.081616196,0.081347521,0.081018413,0.080759612,0.080541536,0.080252637,0.079958721,0.079719914,0.079465681,0.079173895,0.078906808,0.078662676,0.078389754,0.078109599,0.077856191,0.077601868
0.10431,0.12906,0.13284,0.1135,0.10308,0.11047,0.0982,0.11049,0.10653,0.10449,0.10451,0.10943,0.10762,0.11339,0.10853,0.11095,0.11421,0.12099,0.11937,0.11969,0.11151,0.10506,0.10069,0.09662,0.09105,0.08424,0.08393,0.07213,0.06768,0.05816,0.05645,0.05447,0.05154,0.05457,0.06871,0.06357,0.06681,0.06339,0.06378,0.06433,0.06714,0.06603,0.07122,0.06923,0.07128,0.07814,0.07772,0.07963,0.07869,0.08078,0.08048,0.08042,0.08629,0.08612,0.08292,0.0842,0.08381,0.08714,0.09404,0.09396,0.09587,0.09887,0.10218,0.10492,0.10462,0.10654,0.10509,0.10532,0.10123,0.10538,0.1027,0.10172,0.07465288,0.074809696,0.074185692,0.073758989,0.074179595,0.073873009,0.07355227,0.073427013,0.073313099,0.072807979,0.072420337,0.072312407,0.071956593,0.071493593,0.071191049,0.070967073,0.070586388,0.070237144,0.070015135,0.069728945,0.069378693,0.069103508,0.06887179,0.068565055,0.068253267,0.068000143,0.067730869,0.067422079,0.067139668,0.066881732,0.066593607,0.066298099,0.066031024,0.065763198
0.09853,0.12077,0.12412,0.10653,0.09712,0.09578,0.09237,0.08628,0.09935,0.09639,0.09099,0.09164,0.09279,0.09173,0.09496,0.09575,0.09632,0.0993,0.1025,0.10257,0.09703,0.09032,0.09065,0.08261,0.07666,0.07165,0.06991,0.06229,0.05426,0.04597,0.04545,0.04352,0.04371,0.04563,0.04762,0.05356,0.05045,0.05001,0.05088,0.05144,0.05426,0.05536,0.05503,0.05857,0.05781,0.06157,0.06469,0.06695,0.06593,0.06779,0.06988,0.07347,0.07611,0.07359,0.07275,0.07131,0.07654,0.0767,0.07957,0.08742,0.08925,0.09176,0.09516,0.09783,0.09524,0.09967,0.1006,0.09852,0.09573,0.09546,0.09544,0.09818,0.063223851,0.063371537,0.062784072,0.062382672,0.062778334,0.062489906,0.062188306,0.062070563,0.061963502,0.061488996,0.061125096,0.061023815,0.060690043,0.060256,0.059972548,0.059762792,0.059406447,0.059079722,0.058872123,0.058604616,0.058277397,0.058020438,0.057804157,0.05751798,0.057227236,0.056991306,0.056740431,0.056452876,0.056190017,0.055950044,0.055682109,0.055407443,0.055159322,0.054910615
0.09495,0.11542,0.11824,0.10174,0.09374,0.08986,0.08777,0.08413,0.07979,0.08971,0.08315,0.08439,0.08355,0.08636,0.08617,0.08981,0.0891,0.0862,0.08777,0.09234,0.08472,0.07893,0.07707,0.07632,0.0701,0.0625,0.0582,0.0501,0.04483,0.04236,0.03742,0.03476,0.03334,0.03615,0.03862,0.03736,0.04293,0.04137,0.03998,0.04006,0.04182,0.04371,0.04595,0.04615,0.046,0.04923,0.05327,0.05502,0.05704,0.05851,0.05776,0.0606,0.06361,0.06464,0.06253,0.06311,0.06599,0.06582,0.07017,0.07502,0.07935,0.08205,0.08425,0.09251,0.08903,0.08936,0.08957,0.08885,0.08706,0.09327,0.08946,0.08815,0.052674338,0.052824859,0.052226578,0.051818505,0.052220741,0.051927464,0.051621117,0.051501611,0.051392991,0.050912077,0.050543823,0.050441417,0.050104206,0.04966631,0.04938072,0.049169576,0.048811252,0.048483133,0.048274859,0.048006723,0.047679106,0.047422121,0.047206015,0.046920347,0.046630444,0.046395437,0.046145783,0.04585993,0.045598909,0.045360854,0.045095328,0.044823426,0.044578062,0.044332364
0.08652,0.10406,0.10591,0.09108,0.08565,0.0808,0.0791,0.07687,0.07603,0.07497,0.07791,0.07647,0.07508,0.07141,0.07395,0.076,0.07834,0.07933,0.07365,0.07695,0.07636,0.06912,0.06834,0.06685,0.06146,0.05443,0.05497,0.04382,0.03768,0.03239,0.03183,0.02767,0.0289,0.02918,0.03207,0.0321,0.0318,0.03379,0.03222,0.03165,0.03335,0.03461,0.03608,0.03893,0.03831,0.03946,0.043,0.0453,0.04441,0.04443,0.04798,0.04899,0.05263,0.05375,0.05328,0.05452,0.05723,0.05642,0.06131,0.06654,0.06852,0.07322,0.07526,0.07714,0.07598,0.07766,0.08131,0.08413,0.08302,0.08098,0.08172,0.08009,0.043792405,0.043934277,0.043370697,0.042986786,0.043365203,0.043089254,0.04280123,0.042688933,0.042586895,0.042135474,0.041790188,0.041694228,0.041378428,0.040968761,0.04070184,0.040504632,0.040170215,0.039864276,0.039670223,0.039420561,0.039115769,0.038876883,0.038676131,0.038410947,0.038142053,0.03792424,0.037693013,0.037428463,0.037187088,0.036967109,0.036721929,0.03647106,0.036244851,0.036018501
0.07519,0.0891,0.0906,0.07831,0.07434,0.07288,0.07247,0.06857,0.06786,0.0677,0.0598,0.06791,0.06419,0.06553,0.06377,0.06657,0.06502,0.06791,0.06543,0.06568,0.06429,0.0624,0.0585,0.05639,0.04988,0.04615,0.04298,0.03638,0.03218,0.02592,0.02422,0.02432,0.02034,0.02119,0.02607,0.02448,0.0258,0.02415,0.02617,0.02464,0.02652,0.02581,0.02655,0.03011,0.02832,0.03002,0.03314,0.03371,0.03348,0.03544,0.03729,0.03874,0.0436,0.04212,0.04427,0.04396,0.04634,0.04644,0.04842,0.05269,0.05717,0.06064,0.0639,0.06632,0.06596,0.06857,0.06943,0.06747,0.06832,0.07125,0.07071,0.07122,0.034557589,0.034687588,0.034171573,0.03382068,0.034166548,0.033914286,0.033651262,0.03354879,0.033455717,0.033044386,0.032730243,0.032643013,0.032356168,0.031984587,0.031742803,0.031564329,0.031262003,0.030985775,0.030810745,0.030585759,0.030311402,0.030096611,0.029916271,0.029678282,0.029437232,0.029242175,0.029035302,0.028798866,0.028583376,0.028387185,0.028168738,0.027945465,0.027744351,0.027543314
0.06518,0.07562,0.07734,0.06764,0.06389,0.05804,0.05821,0.057,0.05594,0.05669,0.05193,0.05172,0.05907,0.05545,0.05343,0.05296,0.0547,0.05253,0.05456,0.05319,0.05158,0.04838,0.04875,0.04474,0.03921,0.03581,0.03443,0.02908,0.02673,0.02249,0.02153,0.01897,0.01742,0.01701,0.01874,0.01957,0.0203,0.0178,0.01701,0.01951,0.01988,0.01907,0.01927,0.02094,0.02069,0.02343,0.02417,0.02659,0.02658,0.02694,0.03081,0.03004,0.03113,0.03276,0.03117,0.03384,0.03558,0.03522,0.0406,0.04361,0.04476,0.04508,0.0512,0.05446,0.05266,0.05393,0.05474,0.05513,0.0543,0.05865,0.05672,0.05496,0.026593466,0.026703992,0.026265529,0.025967766,0.026261262,0.026047167,0.025824116,0.025737266,0.025658407,0.025310167,0.025044512,0.024970793,0.024728525,0.024415022,0.024211233,0.02406091,0.023806472,0.023574224,0.023427172,0.023238279,0.023008133,0.022828105,0.022677057,0.022477869,0.022276289,0.022113297,0.021940556,0.021743288,0.021563643,0.02140021,0.021218375,0.021032677,0.020865541,0.020698596
0.05565,0.06294,0.06504,0.0578,0.05376,0.05338,0.04793,0.05354,0.05043,0.04853,0.04655,0.0466,0.04725,0.05095,0.04708,0.04768,0.0467,0.04859,0.04638,0.05117,0.04723,0.04155,0.04039,0.03779,0.03567,0.03114,0.02837,0.02567,0.02212,0.0174,0.01697,0.01399,0.01399,0.01302,0.01421,0.01343,0.01361,0.01502,0.01448,0.01294,0.01402,0.01483,0.01505,0.01487,0.01614,0.01713,0.01832,0.01809,0.01907,0.02001,0.01939,0.02241,0.02399,0.02326,0.02375,0.02648,0.02706,0.02789,0.02913,0.03234,0.0337,0.03634,0.0396,0.0388,0.04274,0.04338,0.04379,0.04248,0.04342,0.04549,0.04529,0.04339,0.019829404,0.019928865,0.019534796,0.019267954,0.019530969,0.019339048,0.019139446,0.019061822,0.018991387,0.018680883,0.018444607,0.018379132,0.018164237,0.017886801,0.017706851,0.017574312,0.017350365,0.017146379,0.017017436,0.01685205,0.016650919,0.016493877,0.01636231,0.01618909,0.016014112,0.015872868,0.01572341,0.015553028,0.015398145,0.015257469,0.015101215,0.014941926,0.014798807,0.014656087
0.04614,0.05075,0.05312,0.04801,0.04376,0.04384,0.04133,0.04185,0.04087,0.03949,0.03991,0.03776,0.03854,0.03617,0.0403,0.03648,0.03952,0.0378,0.0347,0.03907,0.03714,0.03261,0.03168,0.02917,0.02891,0.02287,0.02171,0.01881,0.01651,0.01465,0.01267,0.01161,0.00937,0.01035,0.01088,0.0107,0.01004,0.00982,0.01032,0.00981,0.01006,0.01013,0.00986,0.01009,0.01041,0.0115,0.01342,0.01321,0.01448,0.01513,0.01498,0.01575,0.01699,0.01742,0.01811,0.0188,0.01889,0.01997,0.02228,0.02342,0.02521,0.02581,0.02879,0.0299,0.03109,0.03196,0.03327,0.03335,0.03299,0.03483,0.03419,0.03462,0.014428083,0.01450779,0.014192231,0.013978915,0.014189168,0.014035719,0.013876291,0.013814336,0.013758141,0.013510663,0.013322624,0.013270559,0.01309981,0.012879669,0.012737066,0.012632128,0.012454999,0.012293859,0.0121921,0.012061694,0.011903278,0.011779722,0.011676302,0.011540266,0.011402999,0.011292307,0.011175285,0.011042017,0.010921001,0.010811191,0.010689342,0.010565257,0.010453882,0.010342927
